Transaction_ID,Date,Region,Drug_Name,Hospital_Name,Units_Ordered,Price_Per_Unit,Total_Revenue
TXN106468,2025-08-21,Central,GlycaCure 50mg,Apollo Medical Center 2,97,250,24250
TXN107635,2025-08-21,East,GlycaCure 50mg,Apollo Medical Center 1,19,120,2280
TXN107266,2025-08-21,South,GlycaCure 50mg,Fortis Healthcare 1,112,250,28000
TXN102098,2025-08-21,West,GlycaCure 50mg,Max Super Speciality 3,31,250,7750
TXN101288,2025-08-21,East,OncoShield 10mg,Max Super Speciality 1,49,450,22050
TXN104675,2025-08-21,West,GlycaCure 50mg,Fortis Healthcare 4,33,250,8250
TXN105058,2025-08-21,East,GlycaCure 50mg,Max Super Speciality 2,84,120,10080
TXN109177,2025-08-21,Central,GlycaCure 50mg,Max Super Speciality 3,114,120,13680
TXN107623,2025-08-21,West,GlycaCure 50mg,Fortis Healthcare 2,61,120,7320
TXN104045,2025-08-21,North,GlycaCure 50mg,Apollo Medical Center 4,88,120,10560
TXN104313,2025-08-21,South,OncoShield 10mg,Max Super Speciality 3,100,450,45000
TXN107825,2025-08-21,North,OncoShield 10mg,Apollo Medical Center 4,85,450,38250
TXN109451,2025-08-21,South,GlycaCure 50mg,Max Super Speciality 1,120,250,30000
TXN108145,2025-08-21,South,OncoShield 10mg,Fortis Healthcare 5,135,450,60750
TXN102877,2025-08-21,East,GlycaCure 50mg,Max Super Speciality 2,81,250,20250
TXN108017,2025-08-21,East,OncoShield 10mg,Max Super Speciality 3,116,450,52200
TXN101662,2025-08-21,North,OncoShield 10mg,Apollo Medical Center 5,64,450,28800
TXN103521,2025-08-21,Central,GlycaCure 50mg,Fortis Healthcare 1,82,120,9840
TXN101468,2025-08-21,North,GlycaCure 50mg,Max Super Speciality 4,47,250,11750
TXN106933,2025-08-21,Central,GlycaCure 50mg,Fortis Healthcare 4,102,120,12240
TXN103303,2025-08-21,Central,GlycaCure 50mg,Fortis Healthcare 2,113,120,13560
TXN106671,2025-08-21,West,GlycaCure 50mg,Fortis Healthcare 1,23,120,2760
TXN108177,2025-08-21,East,GlycaCure 50mg,Fortis Healthcare 4,27,250,6750
TXN109429,2025-08-21,South,GlycaCure 50mg,Max Super Speciality 2,54,120,6480
TXN102505,2025-08-21,East,OncoShield 10mg,Apollo Medical Center 4,147,450,66150
TXN101889,2025-08-21,South,GlycaCure 50mg,Apollo Medical Center 2,62,250,15500
TXN109219,2025-08-22,Central,OncoShield 10mg,Max Super Speciality 3,19,450,8550
TXN104257,2025-08-22,South,GlycaCure 50mg,Max Super Speciality 5,110,120,13200
TXN107361,2025-08-22,North,GlycaCure 50mg,Apollo Medical Center 2,71,120,8520
TXN106498,2025-08-22,South,GlycaCure 50mg,Max Super Speciality 3,71,120,8520
TXN100751,2025-08-22,North,GlycaCure 50mg,Max Super Speciality 5,58,250,14500
TXN109180,2025-08-22,West,GlycaCure 50mg,Fortis Healthcare 3,50,250,12500
TXN109952,2025-08-22,North,OncoShield 10mg,Apollo Medical Center 5,53,450,23850
TXN104503,2025-08-22,East,GlycaCure 50mg,Max Super Speciality 2,36,250,9000
TXN103706,2025-08-22,East,OncoShield 10mg,Fortis Healthcare 1,48,450,21600
TXN105254,2025-08-22,North,OncoShield 10mg,Max Super Speciality 2,31,450,13950
TXN102439,2025-08-22,Central,GlycaCure 50mg,Max Super Speciality 3,23,120,2760
TXN103119,2025-08-22,West,OncoShield 10mg,Fortis Healthcare 2,65,450,29250
TXN103609,2025-08-22,West,GlycaCure 50mg,Apollo Medical Center 2,140,120,16800
TXN100931,2025-08-22,South,OncoShield 10mg,Apollo Medical Center 2,146,450,65700
TXN108301,2025-08-22,West,OncoShield 10mg,Fortis Healthcare 1,109,450,49050
TXN104376,2025-08-22,West,GlycaCure 50mg,Fortis Healthcare 1,106,120,12720
TXN105854,2025-08-22,Central,OncoShield 10mg,Max Super Speciality 2,44,450,19800
TXN108093,2025-08-22,Central,OncoShield 10mg,Apollo Medical Center 2,107,450,48150
TXN105537,2025-08-22,South,OncoShield 10mg,Fortis Healthcare 3,87,450,39150
TXN108819,2025-08-22,Central,OncoShield 10mg,Fortis Healthcare 5,116,450,52200
TXN106734,2025-08-22,South,OncoShield 10mg,Apollo Medical Center 3,19,450,8550
TXN104356,2025-08-22,West,OncoShield 10mg,Max Super Speciality 5,58,450,26100
TXN101957,2025-08-23,West,GlycaCure 50mg,Fortis Healthcare 2,108,120,12960
TXN104988,2025-08-23,North,GlycaCure 50mg,Apollo Medical Center 4,129,120,15480
TXN103987,2025-08-23,Central,GlycaCure 50mg,Apollo Medical Center 4,72,120,8640
TXN103327,2025-08-23,South,OncoShield 10mg,Fortis Healthcare 5,55,450,24750
TXN101203,2025-08-23,East,OncoShield 10mg,Max Super Speciality 5,110,450,49500
TXN103306,2025-08-23,Central,OncoShield 10mg,Fortis Healthcare 1,125,450,56250
TXN108591,2025-08-23,East,OncoShield 10mg,Fortis Healthcare 1,35,450,15750
TXN107894,2025-08-23,North,OncoShield 10mg,Max Super Speciality 2,131,450,58950
TXN104084,2025-08-23,East,GlycaCure 50mg,Apollo Medical Center 1,122,250,30500
TXN102338,2025-08-23,South,GlycaCure 50mg,Fortis Healthcare 1,126,120,15120
TXN108906,2025-08-23,Central,GlycaCure 50mg,Fortis Healthcare 4,19,120,2280
TXN108681,2025-08-23,Central,OncoShield 10mg,Max Super Speciality 3,76,450,34200
TXN107751,2025-08-23,West,GlycaCure 50mg,Fortis Healthcare 4,25,120,3000
TXN105129,2025-08-23,North,GlycaCure 50mg,Max Super Speciality 5,144,250,36000
TXN102831,2025-08-23,South,GlycaCure 50mg,Max Super Speciality 3,70,250,17500
TXN102190,2025-08-23,Central,GlycaCure 50mg,Apollo Medical Center 5,110,250,27500
TXN105737,2025-08-23,North,OncoShield 10mg,Apollo Medical Center 5,38,450,17100
TXN103908,2025-08-23,East,GlycaCure 50mg,Fortis Healthcare 5,139,120,16680
TXN107213,2025-08-23,East,GlycaCure 50mg,Fortis Healthcare 1,105,250,26250
TXN103111,2025-08-23,West,GlycaCure 50mg,Apollo Medical Center 5,82,120,9840
TXN101860,2025-08-23,Central,OncoShield 10mg,Fortis Healthcare 4,107,450,48150
TXN101743,2025-08-23,Central,GlycaCure 50mg,Fortis Healthcare 2,26,250,6500
TXN104502,2025-08-23,South,GlycaCure 50mg,Max Super Speciality 5,111,250,27750
TXN104338,2025-08-23,Central,GlycaCure 50mg,Max Super Speciality 5,108,250,27000
TXN102855,2025-08-23,North,OncoShield 10mg,Fortis Healthcare 5,146,450,65700
TXN107068,2025-08-23,North,OncoShield 10mg,Max Super Speciality 5,69,450,31050
TXN101010,2025-08-23,East,GlycaCure 50mg,Fortis Healthcare 4,18,120,2160
TXN109852,2025-08-23,North,OncoShield 10mg,Max Super Speciality 4,107,450,48150
TXN107038,2025-08-23,East,OncoShield 10mg,Max Super Speciality 5,113,450,50850
TXN101733,2025-08-23,East,OncoShield 10mg,Fortis Healthcare 3,105,450,47250
TXN104286,2025-08-23,South,GlycaCure 50mg,Apollo Medical Center 5,26,120,3120
TXN107443,2025-08-23,East,OncoShield 10mg,Fortis Healthcare 2,69,450,31050
TXN109871,2025-08-23,Central,GlycaCure 50mg,Apollo Medical Center 4,81,120,9720
TXN100562,2025-08-23,North,OncoShield 10mg,Max Super Speciality 4,120,450,54000
TXN101855,2025-08-23,North,OncoShield 10mg,Fortis Healthcare 5,69,450,31050
TXN109434,2025-08-23,South,GlycaCure 50mg,Max Super Speciality 3,149,250,37250
TXN107968,2025-08-23,East,OncoShield 10mg,Apollo Medical Center 3,74,450,33300
TXN106283,2025-08-24,Central,GlycaCure 50mg,Apollo Medical Center 1,33,250,8250
TXN108272,2025-08-24,Central,GlycaCure 50mg,Apollo Medical Center 4,78,250,19500
TXN104559,2025-08-24,West,GlycaCure 50mg,Apollo Medical Center 5,137,250,34250
TXN107480,2025-08-24,East,OncoShield 10mg,Fortis Healthcare 2,28,450,12600
TXN109561,2025-08-24,North,GlycaCure 50mg,Max Super Speciality 4,139,120,16680
TXN105563,2025-08-24,West,GlycaCure 50mg,Max Super Speciality 3,68,250,17000
TXN106638,2025-08-24,South,GlycaCure 50mg,Fortis Healthcare 2,142,120,17040
TXN106625,2025-08-24,Central,GlycaCure 50mg,Apollo Medical Center 2,27,250,6750
TXN107909,2025-08-24,North,OncoShield 10mg,Apollo Medical Center 4,140,450,63000
TXN101282,2025-08-24,Central,GlycaCure 50mg,Max Super Speciality 5,77,120,9240
TXN108465,2025-08-24,South,GlycaCure 50mg,Apollo Medical Center 3,74,120,8880
TXN106165,2025-08-24,Central,OncoShield 10mg,Apollo Medical Center 2,53,450,23850
TXN109030,2025-08-24,North,OncoShield 10mg,Apollo Medical Center 4,130,450,58500
TXN109597,2025-08-24,Central,GlycaCure 50mg,Fortis Healthcare 1,15,250,3750
TXN102969,2025-08-24,West,GlycaCure 50mg,Fortis Healthcare 5,58,120,6960
TXN102125,2025-08-24,East,OncoShield 10mg,Apollo Medical Center 4,59,450,26550
TXN109752,2025-08-24,South,GlycaCure 50mg,Max Super Speciality 3,41,120,4920
TXN106286,2025-08-24,Central,OncoShield 10mg,Fortis Healthcare 2,51,450,22950
TXN107115,2025-08-24,West,GlycaCure 50mg,Max Super Speciality 4,68,250,17000
TXN108122,2025-08-24,East,OncoShield 10mg,Fortis Healthcare 5,145,450,65250
TXN102249,2025-08-24,Central,OncoShield 10mg,Fortis Healthcare 4,73,450,32850
TXN104128,2025-08-24,Central,GlycaCure 50mg,Max Super Speciality 2,40,120,4800
TXN106127,2025-08-24,East,OncoShield 10mg,Fortis Healthcare 5,67,450,30150
TXN100753,2025-08-24,West,GlycaCure 50mg,Fortis Healthcare 4,102,120,12240
TXN100465,2025-08-25,South,OncoShield 10mg,Apollo Medical Center 4,24,450,10800
TXN102890,2025-08-25,Central,GlycaCure 50mg,Apollo Medical Center 4,118,120,14160
TXN109291,2025-08-25,East,GlycaCure 50mg,Fortis Healthcare 1,137,250,34250
TXN102690,2025-08-25,West,OncoShield 10mg,Apollo Medical Center 5,82,450,36900
TXN109323,2025-08-25,Central,OncoShield 10mg,Fortis Healthcare 2,81,450,36450
TXN103992,2025-08-25,Central,OncoShield 10mg,Max Super Speciality 3,88,450,39600
TXN102472,2025-08-25,Central,OncoShield 10mg,Max Super Speciality 1,76,450,34200
TXN108664,2025-08-25,North,OncoShield 10mg,Fortis Healthcare 2,133,450,59850
TXN102052,2025-08-25,North,GlycaCure 50mg,Fortis Healthcare 3,125,120,15000
TXN102920,2025-08-25,South,OncoShield 10mg,Max Super Speciality 3,108,450,48600
TXN102636,2025-08-25,North,GlycaCure 50mg,Fortis Healthcare 3,84,120,10080
TXN104836,2025-08-25,South,GlycaCure 50mg,Max Super Speciality 5,52,120,6240
TXN100156,2025-08-25,West,GlycaCure 50mg,Apollo Medical Center 5,94,120,11280
TXN101457,2025-08-25,East,GlycaCure 50mg,Apollo Medical Center 1,57,120,6840
TXN106081,2025-08-25,Central,OncoShield 10mg,Max Super Speciality 3,61,450,27450
TXN105916,2025-08-25,West,OncoShield 10mg,Apollo Medical Center 4,14,450,6300
TXN103923,2025-08-25,East,GlycaCure 50mg,Max Super Speciality 3,123,250,30750
TXN109050,2025-08-25,West,OncoShield 10mg,Max Super Speciality 2,38,450,17100
TXN101816,2025-08-25,West,OncoShield 10mg,Max Super Speciality 5,73,450,32850
TXN104642,2025-08-25,Central,GlycaCure 50mg,Max Super Speciality 5,18,120,2160
TXN100911,2025-08-25,North,GlycaCure 50mg,Apollo Medical Center 5,118,120,14160
TXN109103,2025-08-25,East,OncoShield 10mg,Fortis Healthcare 3,119,450,53550
TXN103156,2025-08-25,Central,OncoShield 10mg,Apollo Medical Center 3,24,450,10800
TXN107164,2025-08-25,East,GlycaCure 50mg,Apollo Medical Center 2,24,250,6000
TXN101088,2025-08-25,East,GlycaCure 50mg,Max Super Speciality 4,23,120,2760
TXN102900,2025-08-25,East,OncoShield 10mg,Apollo Medical Center 1,96,450,43200
TXN105012,2025-08-25,South,OncoShield 10mg,Max Super Speciality 5,114,450,51300
TXN108713,2025-08-25,North,GlycaCure 50mg,Apollo Medical Center 3,84,120,10080
TXN102880,2025-08-26,South,OncoShield 10mg,Max Super Speciality 4,98,450,44100
TXN106685,2025-08-26,West,OncoShield 10mg,Max Super Speciality 2,36,450,16200
TXN108672,2025-08-26,Central,OncoShield 10mg,Max Super Speciality 3,22,450,9900
TXN106556,2025-08-26,Central,GlycaCure 50mg,Max Super Speciality 5,45,250,11250
TXN101348,2025-08-26,South,GlycaCure 50mg,Max Super Speciality 1,149,120,17880
TXN107826,2025-08-26,North,GlycaCure 50mg,Max Super Speciality 4,46,250,11500
TXN108902,2025-08-26,North,OncoShield 10mg,Max Super Speciality 4,132,450,59400
TXN105527,2025-08-26,West,OncoShield 10mg,Apollo Medical Center 5,131,450,58950
TXN108018,2025-08-26,North,OncoShield 10mg,Max Super Speciality 5,11,450,4950
TXN108442,2025-08-26,North,OncoShield 10mg,Fortis Healthcare 2,49,450,22050
TXN107545,2025-08-26,Central,OncoShield 10mg,Apollo Medical Center 4,126,450,56700
TXN107030,2025-08-26,North,GlycaCure 50mg,Max Super Speciality 1,138,250,34500
TXN108004,2025-08-26,Central,GlycaCure 50mg,Apollo Medical Center 2,96,120,11520
TXN106010,2025-08-26,North,GlycaCure 50mg,Apollo Medical Center 5,29,120,3480
TXN104551,2025-08-26,West,OncoShield 10mg,Fortis Healthcare 4,129,450,58050
TXN105828,2025-08-26,Central,GlycaCure 50mg,Max Super Speciality 4,72,250,18000
TXN103425,2025-08-26,South,GlycaCure 50mg,Max Super Speciality 4,130,120,15600
TXN106074,2025-08-26,South,OncoShield 10mg,Fortis Healthcare 1,68,450,30600
TXN105301,2025-08-26,West,OncoShield 10mg,Max Super Speciality 3,42,450,18900
TXN106829,2025-08-26,Central,OncoShield 10mg,Fortis Healthcare 3,86,450,38700
TXN102546,2025-08-26,East,OncoShield 10mg,Max Super Speciality 1,108,450,48600
TXN102541,2025-08-26,West,GlycaCure 50mg,Max Super Speciality 3,29,120,3480
TXN101245,2025-08-26,Central,GlycaCure 50mg,Fortis Healthcare 4,105,250,26250
TXN101871,2025-08-26,South,OncoShield 10mg,Max Super Speciality 1,140,450,63000
TXN103215,2025-08-26,Central,OncoShield 10mg,Fortis Healthcare 1,129,450,58050
TXN101944,2025-08-26,Central,GlycaCure 50mg,Max Super Speciality 1,54,250,13500
TXN104544,2025-08-26,North,GlycaCure 50mg,Fortis Healthcare 2,16,250,4000
TXN104484,2025-08-27,North,GlycaCure 50mg,Max Super Speciality 2,112,120,13440
TXN106387,2025-08-27,Central,OncoShield 10mg,Max Super Speciality 5,139,450,62550
TXN101809,2025-08-27,North,GlycaCure 50mg,Max Super Speciality 1,62,120,7440
TXN103988,2025-08-27,North,OncoShield 10mg,Apollo Medical Center 4,139,450,62550
TXN102650,2025-08-27,Central,OncoShield 10mg,Apollo Medical Center 5,128,450,57600
TXN109431,2025-08-27,West,OncoShield 10mg,Fortis Healthcare 4,125,450,56250
TXN107651,2025-08-27,North,OncoShield 10mg,Apollo Medical Center 5,104,450,46800
TXN109448,2025-08-27,West,GlycaCure 50mg,Fortis Healthcare 3,144,120,17280
TXN107703,2025-08-27,North,OncoShield 10mg,Fortis Healthcare 2,24,450,10800
TXN104951,2025-08-27,North,GlycaCure 50mg,Max Super Speciality 3,98,120,11760
TXN109372,2025-08-27,South,GlycaCure 50mg,Max Super Speciality 3,147,120,17640
TXN105703,2025-08-27,North,OncoShield 10mg,Fortis Healthcare 1,41,450,18450
TXN100011,2025-08-27,North,GlycaCure 50mg,Fortis Healthcare 3,38,250,9500
TXN109839,2025-08-27,West,OncoShield 10mg,Apollo Medical Center 4,74,450,33300
TXN104185,2025-08-27,Central,GlycaCure 50mg,Max Super Speciality 5,59,120,7080
TXN105964,2025-08-27,East,GlycaCure 50mg,Apollo Medical Center 4,64,250,16000
TXN106304,2025-08-27,South,GlycaCure 50mg,Max Super Speciality 2,91,250,22750
TXN109906,2025-08-27,South,OncoShield 10mg,Max Super Speciality 3,43,450,19350
TXN107218,2025-08-27,North,OncoShield 10mg,Max Super Speciality 1,31,450,13950
TXN107271,2025-08-27,West,OncoShield 10mg,Fortis Healthcare 2,73,450,32850
TXN101268,2025-08-27,Central,GlycaCure 50mg,Fortis Healthcare 2,121,120,14520
TXN103688,2025-08-27,East,GlycaCure 50mg,Max Super Speciality 2,121,250,30250
TXN106451,2025-08-28,North,GlycaCure 50mg,Fortis Healthcare 5,130,120,15600
TXN104024,2025-08-28,North,OncoShield 10mg,Fortis Healthcare 4,36,450,16200
TXN101445,2025-08-28,Central,GlycaCure 50mg,Fortis Healthcare 4,69,120,8280
TXN109548,2025-08-28,North,OncoShield 10mg,Fortis Healthcare 4,84,450,37800
TXN105306,2025-08-28,North,OncoShield 10mg,Apollo Medical Center 1,55,450,24750
TXN103959,2025-08-28,West,OncoShield 10mg,Fortis Healthcare 2,53,450,23850
TXN107801,2025-08-28,South,GlycaCure 50mg,Max Super Speciality 1,147,120,17640
TXN106892,2025-08-28,West,GlycaCure 50mg,Apollo Medical Center 3,90,250,22500
TXN101582,2025-08-28,North,OncoShield 10mg,Fortis Healthcare 5,64,450,28800
TXN104245,2025-08-28,West,GlycaCure 50mg,Max Super Speciality 1,104,120,12480
TXN108531,2025-08-28,Central,GlycaCure 50mg,Fortis Healthcare 3,45,120,5400
TXN101052,2025-08-28,Central,GlycaCure 50mg,Apollo Medical Center 1,100,120,12000
TXN100048,2025-08-28,West,GlycaCure 50mg,Apollo Medical Center 4,114,250,28500
TXN109301,2025-08-28,Central,GlycaCure 50mg,Max Super Speciality 1,54,250,13500
TXN106620,2025-08-28,North,OncoShield 10mg,Max Super Speciality 4,69,450,31050
TXN101049,2025-08-28,East,OncoShield 10mg,Apollo Medical Center 1,38,450,17100
TXN107233,2025-08-28,East,OncoShield 10mg,Fortis Healthcare 5,88,450,39600
TXN105762,2025-08-28,East,OncoShield 10mg,Fortis Healthcare 3,15,450,6750
TXN103141,2025-08-28,West,OncoShield 10mg,Max Super Speciality 1,73,450,32850
TXN105044,2025-08-28,West,OncoShield 10mg,Fortis Healthcare 3,145,450,65250
TXN105869,2025-08-28,West,GlycaCure 50mg,Fortis Healthcare 1,34,120,4080
TXN100453,2025-08-28,South,OncoShield 10mg,Apollo Medical Center 5,24,450,10800
TXN102106,2025-08-28,East,GlycaCure 50mg,Max Super Speciality 4,107,120,12840
TXN102085,2025-08-28,West,GlycaCure 50mg,Fortis Healthcare 4,113,120,13560
TXN105967,2025-08-28,Central,GlycaCure 50mg,Max Super Speciality 2,32,250,8000
TXN102959,2025-08-28,East,GlycaCure 50mg,Apollo Medical Center 3,30,120,3600
TXN108363,2025-08-28,West,GlycaCure 50mg,Apollo Medical Center 5,54,120,6480
TXN102692,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 2,145,450,65250
TXN109077,2025-08-29,West,GlycaCure 50mg,Max Super Speciality 3,121,120,14520
TXN109717,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 5,28,450,12600
TXN103245,2025-08-29,East,GlycaCure 50mg,Fortis Healthcare 2,13,250,3250
TXN103285,2025-08-29,West,GlycaCure 50mg,Apollo Medical Center 3,37,120,4440
TXN102813,2025-08-29,South,OncoShield 10mg,Max Super Speciality 4,80,450,36000
TXN109001,2025-08-29,North,GlycaCure 50mg,Fortis Healthcare 1,97,120,11640
TXN102786,2025-08-29,Central,GlycaCure 50mg,Apollo Medical Center 4,135,120,16200
TXN108121,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 3,129,450,58050
TXN101178,2025-08-29,Central,OncoShield 10mg,Apollo Medical Center 3,39,450,17550
TXN105364,2025-08-29,Central,GlycaCure 50mg,Max Super Speciality 5,126,250,31500
TXN100992,2025-08-29,South,GlycaCure 50mg,Fortis Healthcare 5,65,250,16250
TXN102176,2025-08-29,North,OncoShield 10mg,Fortis Healthcare 1,86,450,38700
TXN107404,2025-08-29,West,OncoShield 10mg,Fortis Healthcare 2,86,450,38700
TXN105608,2025-08-29,South,OncoShield 10mg,Fortis Healthcare 3,51,450,22950
TXN103955,2025-08-29,West,GlycaCure 50mg,Max Super Speciality 5,142,250,35500
TXN107322,2025-08-29,Central,GlycaCure 50mg,Apollo Medical Center 4,54,120,6480
TXN108689,2025-08-29,East,GlycaCure 50mg,Apollo Medical Center 5,117,120,14040
TXN107258,2025-08-29,West,OncoShield 10mg,Max Super Speciality 4,102,450,45900
TXN104921,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 5,40,450,18000
TXN101607,2025-08-29,Central,GlycaCure 50mg,Max Super Speciality 2,25,120,3000
TXN107002,2025-08-29,Central,GlycaCure 50mg,Apollo Medical Center 2,81,120,9720
TXN107939,2025-08-29,Central,OncoShield 10mg,Max Super Speciality 1,119,450,53550
TXN101834,2025-08-29,East,OncoShield 10mg,Fortis Healthcare 2,137,450,61650
TXN107985,2025-08-29,East,OncoShield 10mg,Max Super Speciality 3,133,450,59850
TXN105397,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 3,104,450,46800
TXN106068,2025-08-29,Central,OncoShield 10mg,Fortis Healthcare 1,100,450,45000
TXN106524,2025-08-29,West,GlycaCure 50mg,Apollo Medical Center 4,68,250,17000
TXN100529,2025-08-29,South,GlycaCure 50mg,Fortis Healthcare 3,133,250,33250
TXN102078,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 1,73,450,32850
TXN106320,2025-08-29,North,OncoShield 10mg,Apollo Medical Center 5,65,450,29250
TXN106861,2025-08-29,East,OncoShield 10mg,Fortis Healthcare 1,24,450,10800
TXN100526,2025-08-29,Central,GlycaCure 50mg,Apollo Medical Center 3,22,120,2640
TXN103867,2025-08-29,North,GlycaCure 50mg,Max Super Speciality 3,84,250,21000
TXN103881,2025-08-29,West,GlycaCure 50mg,Apollo Medical Center 2,46,120,5520
TXN108554,2025-08-29,Central,OncoShield 10mg,Apollo Medical Center 3,26,450,11700
TXN106075,2025-08-29,West,OncoShield 10mg,Apollo Medical Center 1,77,450,34650
TXN100691,2025-08-29,East,OncoShield 10mg,Fortis Healthcare 2,122,450,54900
TXN107882,2025-08-30,East,OncoShield 10mg,Fortis Healthcare 5,139,450,62550
TXN104007,2025-08-30,South,OncoShield 10mg,Max Super Speciality 3,58,450,26100
TXN107983,2025-08-30,North,GlycaCure 50mg,Apollo Medical Center 1,25,120,3000
TXN104438,2025-08-30,Central,GlycaCure 50mg,Apollo Medical Center 2,122,250,30500
TXN100633,2025-08-30,Central,OncoShield 10mg,Apollo Medical Center 1,96,450,43200
